EmpID,FirstName,LastName,FullName,StartDate,ExitDate,TitleOfJob,Supervisor,EmployerEmail,BusinessUnit,EmployeeStatus,EmployeeType,PayZone,EmployeeClassificationType,TerminationType,TerminationDescription,DepartmentType,Division,DOB,State,JobFunctionDescription,GenderCode,LocationCode,RaceDesc,MaritalDesc,Performance Score,CurrentEmployeeRating
1111,Alexandra,Kirill,Alexandra Kirill,09-08-2019,8-29-2020,Production Technician I,Mark Hernandez,alexandra.kirill@bilearner.com,BPC,Voluntarily Terminated,Full-Time,Zone A,Part-Time,Retirement,Gun fly subject those. Must member financial.,Production       ,Splicing,5-31-1952,MA,Splicer,Female,2127,White,Widowed,Fully Meets,3
1116,Ryker,Logan,Ryker Logan,03-09-2019,07-12-2023,Production Technician I,Ryan Jenkins,ryker.logan@bilearner.com,SVG,Voluntarily Terminated,Full-Time,Zone A,Full-Time,Voluntary,Maintain program process present knowledge PM.,Production       ,Field Operations,08-10-1984,MA,Clerk,Male,50055,White,Divorced,Fully Meets,3
1117,Payten,Middleton,Payten Middleton,2-21-2019,03-06-2019,Production Technician I,Dennis Martinez,payten.middleton@bilearner.com,TNS,Voluntarily Terminated,Full-Time,Zone C,Temporary,Resignation,Place impact which although.,Production       ,General - Con,8-23-1997,MA,Technician,Male,6139,Other,Divorced,Fully Meets,3
1118,Harrison,Hunt,Harrison Hunt,10-04-2019,11-26-2022,Production Technician I,Stephen Parks,harrison.hunt@bilearner.com,WBL,Active,Full-Time,Zone B,Temporary,Retirement,Power picture early anyone.,Production       ,Engineers,2-29-1976,MA,Project Manager,Male,44761,Asian,Divorced,Fully Meets,3
1119,Orlando,Henderson,Orlando Henderson,11-24-2019,12-20-2020,Production Technician I,Brenda Garza DDS,orlando.henderson@bilearner.com,BPC,Active,Part-Time,Zone C,Part-Time,Involuntary,City mouth training radio Mrs.,Production       ,Field Operations,12-31-1994,MA,Laborer,Female,49105,White,Single,Fully Meets,3
1122,Sierra,Macias,Sierra Macias,11-16-2021,8-26-2022,Production Manager,Miss Haley Duke DVM,sierra.macias@bilearner.com,MSC,Active,Contract,Zone C,Part-Time,Retirement,Food ball huge out simply according.,Production       ,General - Con,11-13-1975,MA,Technician,Female,35632,White,Married,Fully Meets,3
1124,Pierce,Robbins,Pierce Robbins,12-24-2019,11-11-2022,Production Manager,Monique Hudson DDS,pierce.robbins@bilearner.com,PL,Active,Full-Time,Zone A,Full-Time,Involuntary,Strategy fear tough wife here now.,Production       ,Engineers,6-17-1986,MA,Technician,Female,80817,Other,Married,Fully Meets,3
1126,Gretchen,Richard,Gretchen Richard,09-08-2018,03-06-2020,Production Technician II,Tony Pratt,gretchen.richard@bilearner.com,NEL,Voluntarily Terminated,Part-Time,Zone C,Temporary,Retirement,Feeling usually west peace money political the.,Production       ,Engineers,10-27-1959,MA,Engineer,Male,6305,White,Divorced,Fully Meets,3
1129,Maximilian,Craig,Maximilian Craig,9-19-2019,10-23-2021,Production Technician II,Laura Reid,maximilian.craig@bilearner.com,CCDR,Voluntarily Terminated,Full-Time,Zone B,Part-Time,Resignation,Mission media writer cell.,Production       ,Field Operations,5-17-1956,MA,Tower Hand,Female,73131,Other,Married,Fully Meets,3
1132,Raymond,Ayers,Raymond Ayers,5-15-2021,05-03-2023,Production Technician I,James Burgess,raymond.ayers@bilearner.com,NEL,Voluntarily Terminated,Contract,Zone B,Full-Time,Involuntary,Note claim hundred central bad.,Production       ,Aerial,11-04-1963,MA,Laborer,Female,88428,Hispanic,Widowed,Fully Meets,3
1133,Vincent,Wyatt,Vincent Wyatt,3-14-2022,10-02-2022,Production Technician I,Jordan Robinson,vincent.wyatt@bilearner.com,PL,Voluntarily Terminated,Full-Time,Zone B,Part-Time,Voluntary,Field year certainly data sense table yes.,Production       ,Aerial,11-20-1949,MA,Engineer,Female,95347,Hispanic,Married,Fully Meets,3
1134,Micah,Stanley,Micah Stanley,12-06-2021,01-08-2022,Production Technician I,Matthew Baker,micah.stanley@bilearner.com,BPC,Voluntarily Terminated,Part-Time,Zone C,Temporary,Retirement,For majority down.,Production       ,General - Con,09-07-1996,MA,Technician,Female,80920,Asian,Single,Fully Meets,3
1138,Calvin,Braun,Calvin Braun,07-12-2019,07-12-2022,Production Technician I,David Park,calvin.braun@bilearner.com,MSC,Active,Full-Time,Zone B,Temporary,Involuntary,It stay center free vote.,Production       ,General - Eng,08-02-1983,MA,Coordinator,Male,2766,Black,Divorced,Fully Meets,3
1139,Cale,Bender,Cale Bender,08-10-2018,2-21-2022,Production Technician I,Victoria Campbell,cale.bender@bilearner.com,TNS,Active,Contract,Zone A,Temporary,Involuntary,Most could result else think this window.,Production       ,Splicing,04-11-1953,MA,Technician,Male,75014,Hispanic,Married,Fully Meets,3
1143,Elianna,Schmitt,Elianna Schmitt,09-02-2018,7-28-2021,Production Manager,Margaret Gamble,elianna.schmitt@bilearner.com,PL,Active,Contract,Zone A,Full-Time,Resignation,Year total care thousand what each.,Production       ,Field Operations,6-20-1942,MA,Lineman,Female,46695,Hispanic,Widowed,Fully Meets,3
1147,Ernest,Willis,Ernest Willis,06-11-2019,2-27-2022,Production Technician II,Lisa Shaw,ernest.willis@bilearner.com,PYZ,Voluntarily Terminated,Full-Time,Zone B,Full-Time,Involuntary,By small force myself team industry.,Production       ,General - Con,9-30-1943,MA,Lineman,Female,50894,Black,Single,Fully Meets,3
1153,Davis,Roberts,Davis Roberts,4-14-2020,09-10-2021,Production Technician I,Brian Hudson,davis.roberts@bilearner.com,EW,Voluntarily Terminated,Part-Time,Zone A,Temporary,Resignation,Ok though floor sense want future.,Production       ,Field Operations,10-20-1941,MA,Laborer,Female,87428,Asian,Divorced,Fully Meets,3
1154,Meadow,Avery,Meadow Avery,9-27-2021,02-05-2023,Production Technician I,Andrew Perez,meadow.avery@bilearner.com,MSC,Voluntarily Terminated,Full-Time,Zone C,Part-Time,Retirement,Leader above room hand collection imagine.,Production       ,Field Operations,11-01-1987,MA,Laborer,Female,76772,White,Married,Fully Meets,3
1155,Allyson,Owen,Allyson Owen,11-17-2018,03-12-2020,Production Technician I,Kimberly Marshall,allyson.owen@bilearner.com,NEL,Voluntarily Terminated,Contract,Zone A,Temporary,Resignation,Provide machine statement now.,Production       ,Finance & Accounting,11-06-1951,MA,Clerk,Female,21218,Other,Married,Fully Meets,3
1156,Francisco,Simon,Francisco Simon,7-22-2019,2-28-2023,Production Technician I,Ashley Washington,francisco.simon@bilearner.com,PL,Voluntarily Terminated,Contract,Zone A,Full-Time,Voluntary,Science available hard.,Production       ,Billable Consultants,4-20-1980,MA,Project Manager,Male,94316,Hispanic,Married,Fully Meets,3
1158,Chaya,Boyd,Chaya Boyd,11-22-2018,7-19-2020,Production Technician I,Sean Ellis,chaya.boyd@bilearner.com,SVG,Voluntarily Terminated,Full-Time,Zone A,Full-Time,Resignation,Himself final success these or card strategy.,Production       ,Field Operations,07-04-1958,MA,Technician,Male,96001,Asian,Widowed,Fully Meets,3
1160,Wyatt,Spence,Wyatt Spence,12-26-2022,5-23-2023,Production Technician I,Kevin Coleman,wyatt.spence@bilearner.com,WBL,Active,Part-Time,Zone B,Full-Time,Retirement,Help economic analysis campaign young leg.,Production       ,General - Con,09-10-1976,MA,Flagger,Female,66418,Asian,Single,Fully Meets,3
1162,Jayleen,Oconnell,Jayleen Oconnell,3-29-2022,5-20-2023,Production Technician I,Alyssa Myers DVM,jayleen.oconnell@bilearner.com,WBL,Active,Full-Time,Zone C,Temporary,Resignation,For law simple design entire while.,Production       ,General - Con,8-17-1983,MA,Laborer,Female,85444,Asian,Widowed,Fully Meets,3
1172,Carlie,Wilkerson,Carlie Wilkerson,6-13-2021,5-27-2022,Production Technician I,Charles Rogers,carlie.wilkerson@bilearner.com,EW,Voluntarily Terminated,Full-Time,Zone C,Full-Time,Voluntary,Truth game down which.,Production       ,Engineers,5-20-1952,MA,Engineer,Male,39849,Asian,Married,Fully Meets,3
1173,Kaylyn,Patrick,Kaylyn Patrick,11-14-2020,11-01-2021,Production Technician I,Christine Foster,kaylyn.patrick@bilearner.com,BPC,Voluntarily Terminated,Full-Time,Zone C,Full-Time,Resignation,Sure trip sound action.,Production       ,Isp,1-30-1968,MA,Manager,Female,38596,White,Widowed,Fully Meets,3
1174,Evie,Pope,Evie Pope,6-16-2020,3-13-2023,Production Technician I,Tyler Brown,evie.pope@bilearner.com,CCDR,Voluntarily Terminated,Full-Time,Zone C,Temporary,Resignation,Treatment power card almost pretty sister.,Production       ,Field Operations,12-10-1973,MA,Construction Manager,Female,31731,Other,Widowed,Fully Meets,3
1175,Nayeli,Kelley,Nayeli Kelley,12-20-2018,12-24-2020,Production Technician I,Holly Nichols,nayeli.kelley@bilearner.com,EW,Voluntarily Terminated,Full-Time,Zone A,Part-Time,Voluntary,Reduce subject positive war score interesting.,Production       ,Catv,08-04-1996,MA,Laborer,Female,38710,Asian,Divorced,Fully Meets,3
1178,Dorian,Fox,Dorian Fox,10-03-2021,12-19-2021,Production Technician I,Jamie Lowe,dorian.fox@bilearner.com,PL,Voluntarily Terminated,Contract,Zone C,Part-Time,Involuntary,Occur air as along approach.,Production       ,Field Operations,05-07-1959,MA,Laborer,Male,93796,Other,Single,Fully Meets,3
1182,Gunnar,Webster,Gunnar Webster,12-29-2020,10-24-2022,Production Technician I,Alex Cox,gunnar.webster@bilearner.com,WBL,Active,Full-Time,Zone C,Temporary,Voluntary,Here best worry rich might about yourself.,Production       ,Splicing,12-09-1973,MA,Splicer,Female,60901,Black,Divorced,Fully Meets,3
1184,Patrick,Mckinney,Patrick Mckinney,01-10-2022,05-11-2023,Production Technician I,Cassandra Cox,patrick.mckinney@bilearner.com,CCDR,Active,Full-Time,Zone B,Temporary,Involuntary,New out peace director fish.,Production       ,Wireline Construction,10-01-1951,MA,Foreman,Female,50781,Hispanic,Divorced,Fully Meets,3
1188,Reagan,Odonnell,Reagan Odonnell,02-06-2020,7-21-2021,Production Technician II,Alex Bernard,reagan.odonnell@bilearner.com,WBL,Voluntarily Terminated,Contract,Zone B,Part-Time,Retirement,Direction west appear son school anything.,Production       ,General - Sga,5-28-1979,MA,Estimator,Male,13562,Black,Divorced,Fully Meets,3
1189,Roy,Morse,Roy Morse,6-28-2020,07-11-2022,Production Technician II,Micheal Bryant,roy.morse@bilearner.com,NEL,Voluntarily Terminated,Contract,Zone C,Full-Time,Involuntary,Somebody pass again say cultural.,Production       ,General - Eng,03-07-1988,MA,Engineer,Female,55949,Other,Married,Fully Meets,3
1190,Rafael,Buchanan,Rafael Buchanan,12-22-2020,11-20-2021,Production Technician II,Bryan Simpson,rafael.buchanan@bilearner.com,PL,Voluntarily Terminated,Contract,Zone B,Full-Time,Resignation,Table day sit wish attention marriage cause.,Production       ,Project Management - Eng,4-20-1998,MA,Project Manager,Female,88496,Hispanic,Married,Fully Meets,3
1193,Jamarion,Mitchell,Jamarion Mitchell,02-06-2020,1-23-2022,Production Technician I,Anna Meyers,jamarion.mitchell@bilearner.com,SVG,Voluntarily Terminated,Full-Time,Zone B,Temporary,Involuntary,Onto focus address treat before ability.,Production       ,Aerial,9-18-1950,MA,Foreman,Female,68342,Black,Married,Fully Meets,3
1194,Gabrielle,Hardy,Gabrielle Hardy,1-14-2019,08-06-2021,Production Technician I,Christopher Levy,gabrielle.hardy@bilearner.com,EW,Voluntarily Terminated,Full-Time,Zone C,Temporary,Resignation,Tonight answer benefit second commercial law.,Production       ,Field Operations,03-08-1953,MA,Foreman,Male,5779,Asian,Widowed,Fully Meets,3
1195,Savion,Stokes,Savion Stokes,6-25-2019,5-15-2022,Production Technician I,David Maddox,savion.stokes@bilearner.com,TNS,Leave of Absence,Part-Time,Zone C,Part-Time,Retirement,Window management move.,Production       ,Wireline Construction,3-27-1967,MA,Foreman,Female,91065,Hispanic,Widowed,Fully Meets,3
1201,Sarahi,Dodson,Sarahi Dodson,04-11-2022,9-26-2022,Production Technician I,Robert Hill,sarahi.dodson@bilearner.com,CCDR,Voluntarily Terminated,Contract,Zone A,Part-Time,Voluntary,Information race relate rich poor already make.,Production       ,General - Con,1-27-1954,MA,Flagger,Male,53450,Other,Divorced,Fully Meets,3
1202,Faith,Carey,Faith Carey,09-01-2022,12-02-2022,Production Technician I,Emily Rogers,faith.carey@bilearner.com,SVG,Voluntarily Terminated,Contract,Zone B,Temporary,Voluntary,Tough that inside relate hundred leave.,Production       ,Wireline Construction,6-20-1983,MA,Model Assistant,Male,9799,White,Widowed,Fully Meets,3
1204,Pablo,Parker,Pablo Parker,11-24-2022,08-05-2023,Production Technician I,Melissa Tucker,pablo.parker@bilearner.com,MSC,Active,Full-Time,Zone B,Temporary,Voluntary,Attention summer we. Suffer impact imagine we.,Production       ,General - Sga,8-26-1948,MA,Vp,Male,76112,White,Married,Fully Meets,3
1206,Bethany,Terry,Bethany Terry,12-28-2018,5-15-2023,Production Technician I,Richard Scott,bethany.terry@bilearner.com,PYZ,Active,Part-Time,Zone C,Part-Time,Voluntary,Various step without couple within at gun.,Production       ,Engineers,2-15-1956,MA,Drafter,Female,82378,White,Divorced,Fully Meets,3
1208,Jazlene,Mcdaniel,Jazlene Mcdaniel,8-17-2019,10-25-2019,Production Manager,Melissa Greene,jazlene.mcdaniel@bilearner.com,NEL,Active,Contract,Zone A,Part-Time,Retirement,Decision example see low someone. Ball week that.,Production       ,Wireline Construction,12-30-1979,MA,Laborer,Female,59862,Black,Single,Fully Meets,3
1210,Camila,Dunn,Camila Dunn,12-08-2020,06-10-2023,Production Manager,Ann Collins,camila.dunn@bilearner.com,BPC,Active,Full-Time,Zone B,Part-Time,Involuntary,Carry parent fight style series challenge.,Production       ,Field Operations,12-24-1948,MA,Top Hand,Female,91039,Asian,Divorced,Fully Meets,3
1211,Aurora,Frederick,Aurora Frederick,11-05-2018,3-23-2023,Production Technician II,John Miles,aurora.frederick@bilearner.com,CCDR,Voluntarily Terminated,Part-Time,Zone B,Part-Time,Voluntary,Community probably bad day food place which loss.,Production       ,Field Operations,12-11-1981,MA,Splicer,Male,37834,Other,Widowed,Fully Meets,3
1212,Caylee,Nunez,Caylee Nunez,8-26-2020,04-05-2023,Production Technician II,Kevin Mendez,caylee.nunez@bilearner.com,EW,Voluntarily Terminated,Contract,Zone C,Full-Time,Voluntary,Start debate hot fact keep return.,Production       ,Engineers,8-27-1983,MA,Project Manager,Female,46678,Hispanic,Single,Fully Meets,3
1216,Marc,Crosby,Marc Crosby,2-15-2023,03-09-2023,Production Technician I,Andrea Smith,marc.crosby@bilearner.com,PYZ,Voluntarily Terminated,Part-Time,Zone B,Part-Time,Voluntary,Rock stage better east bad view.,Production       ,General - Con,6-19-1986,MA,Technician,Female,11159,Black,Single,Fully Meets,3
1217,Marques,Zimmerman,Marques Zimmerman,12-03-2019,8-31-2021,Production Technician I,Joshua Johns,marques.zimmerman@bilearner.com,SVG,Voluntarily Terminated,Full-Time,Zone B,Part-Time,Voluntary,First choose again themselves thing however.,Production       ,Wireline Construction,7-17-1960,MA,Vp,Male,52300,Asian,Single,Fully Meets,3
1219,Alana,Choi,Alana Choi,1-16-2020,02-09-2021,Production Technician I,Kelly Tate,alana.choi@bilearner.com,BPC,Voluntarily Terminated,Part-Time,Zone B,Part-Time,Voluntary,Develop think capital player campaign prepare.,Production       ,Engineers,02-09-1974,MA,Engineer,Female,83986,Hispanic,Married,Fully Meets,3
1220,Levi,Lawson,Levi Lawson,11-20-2018,02-09-2020,Production Technician I,Terry Flores,levi.lawson@bilearner.com,CCDR,Voluntarily Terminated,Full-Time,Zone C,Temporary,Voluntary,Center positive their garden industry.,Production       ,Executive,12-31-1949,MA,Vp,Female,89298,Asian,Single,Fully Meets,3
1221,Kane,Black,Kane Black,11-11-2022,07-03-2023,Production Technician I,Leslie Davis,kane.black@bilearner.com,EW,Voluntarily Terminated,Part-Time,Zone A,Part-Time,Involuntary,Deep sea improve miss they nearly measure.,Production       ,Yard (Material Handling),04-09-1967,MA,Coordinator,Female,91837,Asian,Single,Fully Meets,3
1222,Paola,Weeks,Paola Weeks,12-18-2020,7-23-2021,Production Technician I,Sarah Williams,paola.weeks@bilearner.com,MSC,Voluntarily Terminated,Contract,Zone A,Part-Time,Involuntary,Improve sea attention baby local ahead.,Production       ,People Services,12-26-1949,MA,Recruiting,Female,31362,Asian,Widowed,Fully Meets,3
1224,Darrell,Zamora,Darrell Zamora,11-26-2021,5-24-2022,Production Technician I,Jeremiah Smith,darrell.zamora@bilearner.com,PL,Voluntarily Terminated,Part-Time,Zone B,Part-Time,Retirement,Recently business give.,Production       ,Wireline Construction,9-27-1964,MA,Administrative,Male,71373,Hispanic,Married,Fully Meets,3
1227,Hailey,Mckay,Hailey Mckay,8-22-2019,06-06-2022,Production Technician I,Hannah Davis,hailey.mckay@bilearner.com,TNS,Active,Part-Time,Zone C,Part-Time,Voluntary,Relate size according two board.,Production       ,Billable Consultants,3-21-1987,MA,Engineer,Female,89365,Other,Divorced,Fully Meets,3
1234,Ronin,Mclaughlin,Ronin Mclaughlin,10-18-2019,10-03-2021,Production Technician II,Claudia Atkinson,ronin.mclaughlin@bilearner.com,NEL,Voluntarily Terminated,Full-Time,Zone A,Temporary,Involuntary,Learn whatever million.,Production       ,Sales & Marketing,6-19-1947,MA,Director,Female,25148,Black,Divorced,Fully Meets,3
1236,Ramon,Goodwin,Ramon Goodwin,11-25-2018,7-25-2019,Production Technician II,Tina Morgan,ramon.goodwin@bilearner.com,BPC,Voluntarily Terminated,Part-Time,Zone B,Full-Time,Retirement,Source join scientist personal when each.,Production       ,Field Operations,12-11-1946,MA,Laborer,Female,95167,White,Married,Fully Meets,3
1237,Cory,Saunders,Cory Saunders,3-23-2021,8-26-2022,Production Technician II,Nancy Gutierrez,cory.saunders@bilearner.com,CCDR,Voluntarily Terminated,Part-Time,Zone A,Part-Time,Resignation,Practice cover bar reason expect.,Production       ,Yard (Material Handling),12-17-1975,MA,Engineer,Female,1223,Black,Divorced,Fully Meets,3
1238,Alessandra,Huynh,Alessandra Huynh,10-27-2020,11-08-2021,Production Technician I,Brandon Bates,alessandra.huynh@bilearner.com,SVG,Voluntarily Terminated,Part-Time,Zone B,Part-Time,Voluntary,My live interesting street purpose early.,Production       ,Engineers,09-12-1968,MA,Engineer,Female,31462,Other,Single,Fully Meets,3
1239,Maeve,Holmes,Maeve Holmes,06-11-2022,6-29-2023,Production Technician I,Angela Brooks,maeve.holmes@bilearner.com,TNS,Voluntarily Terminated,Part-Time,Zone C,Temporary,Voluntary,Guy know tend get best film hold.,Production       ,Splicing,07-09-2001,MA,Technician,Female,6735,Hispanic,Single,Fully Meets,3
1241,Reuben,Potter,Reuben Potter,11-07-2019,12-07-2022,Production Technician I,Craig Arias,reuben.potter@bilearner.com,WBL,Voluntarily Terminated,Contract,Zone B,Full-Time,Retirement,Fear night field child yard structure.,Production       ,Field Operations,3-13-1992,MA,Laborer,Female,46736,Black,Married,Fully Meets,3
1246,Kira,Soto,Kira Soto,9-28-2018,4-25-2021,Production Technician I,Casey Dennis,kira.soto@bilearner.com,SVG,Voluntarily Terminated,Part-Time,Zone B,Temporary,Resignation,Control store point.,Production       ,Field Operations,11-14-1943,MA,Ceo,Male,5254,Black,Widowed,Fully Meets,3
1248,Sarahi,Burke,Sarahi Burke,3-29-2021,12-01-2021,Production Technician I,Theresa Miller,sarahi.burke@bilearner.com,MSC,Active,Part-Time,Zone B,Full-Time,Resignation,Suddenly free computer last spend.,Production       ,Underground,09-09-1988,MA,Operator,Female,90967,White,Divorced,Fully Meets,3
